Store ID,Outlet Name,Reviewer Name,Rating,Comment,Reply,Reply Date,Staff Mentioned,Created Date,Updated Date,Review ID,Source File
location-18251157111954801525,Coffee Island | TRIBECA,Ketan C,TWO,"I recently visited Coffee Island and while the ambience was pleasant and well-maintained, the overall beverage experience was disappointing. I had ordered a Cappuccino and a Hazelnut got chocolate, but both tasted more like packed chocolate drinks than what was advertised. In addition, they were served only mildly warm, which affected the quality.
The promotional display outside the shop also felt misleading, as the products served did not match what was advertised.
The ambience is definitely good, but the coffee quality and accuracy need significant improvement.","Thank you for sharing such a detailed note. Feedback like this genuinely helps us tighten the gaps. We are glad the ambience felt welcoming, and we have taken careful note of your observations on both beverages and the temperature they were served at. Our team is already reviewing this internally so we can understand exactly where the experience drifted from what we aim to deliver.

We would also like to understand more about what felt different from the promotional display, as accuracy matters to us. If you are open to it, please DM us on Instagram (@coffee.island.in) or email us at hello@coffeeisland.in so we can look into this more closely.

We appreciate you bringing this to our attention and hope we can host you again for a much better cup.",03-12-2025,"Cappuccino, Hazelnut",01-12-2025,01-12-2025,accounts/100486096577551952970/locations/18251157111954801525/reviews/Ci9DQUlRQUNvZENodHljRjlvT205T1MydGtVMEkzUjBrMVUzUk1ka3BoYzNSdlptYxAB,reviews.json
location-18251157111954801525,Coffee Island | TRIBECA,Advik Ranjith,FIVE,The service and the atmosphere was great especially the service from Rewa was amazing,Glad to know you enjoyed the atmosphere and had a great service experience! Creating a welcoming space with attentive hospitality is always our priority. Looking forward to welcoming you again soon. ☕✨,16-12-2025,Rewa,30-11-2025,30-11-2025,accounts/100486096577551952970/locations/18251157111954801525/reviews/Ci9DQUlRQUNvZENodHljRjlvT2kxck5ETktaMDU1UW10R1JFZEVSR2RWYUZwTWFrRRAB,reviews.json
location-18251157111954801525,Coffee Island | TRIBECA,Shreelekha Gopal Kumar,FIVE,,Thanks a latte for the 5 stars! Your support keeps us brewing our best every day.,03-12-2025,,30-11-2025,30-11-2025,accounts/100486096577551952970/locations/18251157111954801525/reviews/Ci9DQUlRQUNvZENodHljRjlvT21ReFJtbGFjSFpDVFhSalpGUk9URGQxZW1aUlpYYxAB,reviews.json
location-18251157111954801525,Coffee Island | TRIBECA,Solar Boost,FIVE,,Thanks a latte for the 5 stars! Your support keeps us brewing our best every day.,03-12-2025,,30-11-2025,30-11-2025,accounts/100486096577551952970/locations/18251157111954801525/reviews/Ci9DQUlRQUNvZENodHljRjlvT21VNFVEVjJRVzlEUkhKMWFXWm9XRmxCTWxsMFIyYxAB,reviews.json
location-18251157111954801525,Coffee Island | TRIBECA,Preeti Kambale,FIVE,Rewa  is such sweet to us and she give us very kindful service 🥰and the food was also good we will love to visit again ❤️,Glad to know you had a kind and welcoming experience and enjoyed the food as well! Creating warm moments and a pleasant visit is what we aim for. Looking forward to welcoming you again soon. ☕✨,16-12-2025,Rewa,30-11-2025,30-11-2025,accounts/100486096577551952970/locations/18251157111954801525/reviews/Ci9DQUlRQUNvZENodHljRjlvT2xWNFlVbDJkMmwwWDBOSU5FNVBPVWRwYkdZd1NWRRAB,reviews.json
location-18251157111954801525,Coffee Island | TRIBECA,Sumaiyya Khan,FIVE,The drink was amazing and excellent service by rewa,Glad to know you enjoyed the drink and had a great service experience! We look forward to welcoming you again for more Coffee Island moments. ☕,16-12-2025,Rewa,29-11-2025,29-11-2025,accounts/100486096577551952970/locations/18251157111954801525/reviews/Ci9DQUlRQUNvZENodHljRjlvT2xVMWVVRlZUemRIZFhsVFZpMURRMlZtTFdSUWMxRRAB,reviews.json
location-18251157111954801525,Coffee Island | TRIBECA,Tejas Kumare,FOUR,"Lyla was a great help in finding something that I could have at a cafe without coffee, good food options but too expensive","Glad to know you found something you could enjoy beyond coffee and that the team helped guide you through the options. We’ve noted your thoughts on pricing as well, feedback like this helps us continue refining the experience. Looking forward to welcoming you again. ☕",16-12-2025,Lyla,29-11-2025,29-11-2025,accounts/100486096577551952970/locations/18251157111954801525/reviews/Ci9DQUlRQUNvZENodHljRjlvT2pGRk1tRkJiRlJEY1V0Q01qVmlWbkZDUkdGa04xRRAB,reviews.json
location-18251157111954801525,Coffee Island | TRIBECA,Damini Jain,FIVE,"I love the coffee here and staff is helpful and knowledgeable about what is being served! Love the service and coffee here :)

They have points system too.","Great to know you’re enjoying both the coffee and the service! The team loves sharing their coffee knowledge, and we’re glad it adds to your experience. Looking forward to serving you again soon. ☕",03-12-2025,Love,28-11-2025,28-11-2025,accounts/100486096577551952970/locations/18251157111954801525/reviews/Ci9DQUlRQUNvZENodHljRjlvT2pSaE9VdFlkR055TjI1R1ZtbFZXVVJrV1Rab1kwRRAB,reviews.json
location-3281804826075053736,Coffee Island | AIPL,Gaurav Kumar,FIVE,Very nice ambiance with friendly staff and they serve osm coffee highly recommended for coffee lovers 😁,It means the world to us when our brews and crew get the love they deserve. Your recommendation keeps us going!,08-08-2025,,06-08-2025,06-08-2025,accounts/100486096577551952970/locations/3281804826075053736/reviews/Ci9DQUlRQUNvZENodHljRjlvT20xS2R6VkRWbXBEY0VSWFZFRm9OMXBCUVhKQ2NGRRAB,reviews-ABHRLXUgZrOzYgQR3VZKiTe4hHDPDDULTgoejQ.json
location-3281804826075053736,Coffee Island | AIPL,Mamoni Das,FIVE,"Very nice staff and osm coffee
Love the ambiance ♥️","Thank you! We're glad you enjoyed the coffee, and the space. Hope to see you again soon for more good times at Coffee Island!",08-08-2025,Love,06-08-2025,06-08-2025,accounts/100486096577551952970/locations/3281804826075053736/reviews/Ci9DQUlRQUNvZENodHljRjlvT2xKdFNWRkZWM05sZHpORFdrRm9RamRHWkhoSGNuYxAB,reviews-ABHRLXUgZrOzYgQR3VZKiTe4hHDPDDULTgoejQ.json
location-3281804826075053736,Coffee Island | AIPL,Janu Chauhan,FIVE,"I had their  Vietnamese matcha 🍵
It was amazing 🤩😍","So glad you loved the Vietnamese Matcha!
It’s definitely a must-try. See you again soon at Coffee Island!",08-08-2025,Vietnamese,05-08-2025,05-08-2025,accounts/100486096577551952970/locations/3281804826075053736/reviews/Ci9DQUlRQUNvZENodHljRjlvT25kUGJWbHZkM1pNTVhKS1N6RmZTbXR1Wm0xM2RVRRAB,reviews-ABHRLXUgZrOzYgQR3VZKiTe4hHDPDDULTgoejQ.json
location-3281804826075053736,Coffee Island | AIPL,Golu Thakur,FIVE,I tried bobastic matcha and java chip killer taste is awesome and ambiance is too good.,"So glad you loved the Java chip killer and bobastic matcha!
See you again soon at Coffee Island!",30-07-2025,,29-07-2025,29-07-2025,accounts/100486096577551952970/locations/3281804826075053736/reviews/Ci9DQUlRQUNvZENodHljRjlvT2xnMVpETk5PVmh3U1dscVNsazBlVmR3TWs5MFozYxAB,reviews-ABHRLXUgZrOzYgQR3VZKiTe4hHDPDDULTgoejQ.json
location-3281804826075053736,Coffee Island | AIPL,Rachel Chung,FOUR,"(Translated by Google) A cafe with a clean atmosphere.
I only tried the Vietnam Matcha.
It wasn't as sweet as I expected, which was nice.
I'll try the other coffees next time.

(Original)
깔끔한 분위기의 카페.
Vietnames Matcha만 먹어봤어요.
생각만큼 달지는 않아 좋았어요.
다른 커피는 다음에 또 도전.","Hi Rachel, we’re glad you enjoyed the Vietnamese Matcha and found the café’s atmosphere welcoming. We’d love to have you back to explore more of our coffee selections next time you visit.",11-08-2025,"Translated, Vietnam Matcha, Vietnames",29-07-2025,29-07-2025,accounts/100486096577551952970/locations/3281804826075053736/reviews/Ci9DQUlRQUNvZENodHljRjlvT2tReFYzcFVjVFo0UlZKM1kzaFpOakZEYldoeE9IYxAB,reviews-ABHRLXUgZrOzYgQR3VZKiTe4hHDPDDULTgoejQ.json
location-3281804826075053736,Coffee Island | AIPL,priyanka kakkar,FIVE,,"Thank you! We're glad you enjoyed the food, coffee, and the space. Hope to see you again soon for more good times at Coffee Island!",29-07-2025,,25-07-2025,25-07-2025,accounts/100486096577551952970/locations/3281804826075053736/reviews/Ci9DQUlRQUNvZENodHljRjlvT210amRVNDBUV3R3VWtveE5WVjFTR3BpZWtVMGFrRRAB,reviews-ABHRLXUgZrOzYgQR3VZKiTe4hHDPDDULTgoejQ.json
location-3281804826075053736,Coffee Island | AIPL,Sarvendra Kumar,FIVE,Osm cafe n food nice staff. Good for coffee lovers,"You just made our day brighter! So glad you enjoyed the experience at Coffee Island. Can’t wait to have you back for more.
",28-07-2025,Osm,25-07-2025,25-07-2025,accounts/100486096577551952970/locations/3281804826075053736/reviews/Ci9DQUlRQUNvZENodHljRjlvT21sRVpEUkZlVzFPZVdvdE1VOVpRVVZJZVVSVlpGRRAB,reviews-ABHRLXUgZrOzYgQR3VZKiTe4hHDPDDULTgoejQ.json
location-3281804826075053736,Coffee Island | AIPL,Harry Singh,FIVE,Nice ambience and very tasty coffee,Thanks a latte for the 5 stars! Your support keeps us brewing our best every day.,24-07-2025,Nice,23-07-2025,23-07-2025,accounts/100486096577551952970/locations/3281804826075053736/reviews/Ci9DQUlRQUNvZENodHljRjlvT25CdWN6UkVkVFJXTjE5NWVYcFBTMVZvVDBGeGRtYxAB,reviews-ABHRLXUgZrOzYgQR3VZKiTe4hHDPDDULTgoejQ.json
location-3281804826075053736,Coffee Island | AIPL,Amit Yadav,FIVE,"I visited first time and love it. I recommend you to visit this place.
The store is running by good bunch of guy's.",Thanks a latte for the 5 stars! Your support keeps us brewing our best every day.,21-07-2025,,19-07-2025,19-07-2025,accounts/100486096577551952970/locations/3281804826075053736/reviews/Ci9DQUlRQUNvZENodHljRjlvT20wMVoxTjZOSFJzZGpOT1FUUTFabk5NVkc1bFFWRRAB,reviews-ABHRLXUgZrOzYgQR3VZKiTe4hHDPDDULTgoejQ.json
location-3281804826075053736,Coffee Island | AIPL,Ratanu Mandal,FIVE,"Your latte art is really impressive and visually appealing.""","You just made our day brighter! So glad you enjoyed the experience at Coffee Island. Can’t wait to have you back for more.
",24-07-2025,,18-07-2025,18-07-2025,accounts/100486096577551952970/locations/3281804826075053736/reviews/Ci9DQUlRQUNvZENodHljRjlvT21Wc1EwVXhSWGxxUTNWMldHcDNZWEJzY0RKbVdGRRAB,reviews-ABHRLXUgZrOzYgQR3VZKiTe4hHDPDDULTgoejQ.json
location-3281804826075053736,Coffee Island | AIPL,JUNNUKHAN,FIVE,"Love it so much the coffee,food and staff are awesome 😎
Star employee -Suraj ,",You just made our day brighter! So glad you enjoyed the experience at Coffee Island. Can’t wait to have you back for more.,17-07-2025,"Love, Star, Suraj",16-07-2025,16-07-2025,accounts/100486096577551952970/locations/3281804826075053736/reviews/Ci9DQUlRQUNvZENodHljRjlvT25OTVEzZ3lNa0l0VFVsa2JEVldSRk16YkVzMmVVRRAB,reviews-ABHRLXUgZrOzYgQR3VZKiTe4hHDPDDULTgoejQ.json
location-3281804826075053736,Coffee Island | AIPL,Rajesh Yadav,FIVE,Great cafe for a good cup of coffee ☕,"Thanks a latte for the 5 stars! Your support keeps us brewing our best every day.
",15-07-2025,,15-07-2025,15-07-2025,accounts/100486096577551952970/locations/3281804826075053736/reviews/Ci9DQUlRQUNvZENodHljRjlvT2psNk9Hd3dURWRNYlZocloyRnBUbU5CVm1neVVHYxAB,reviews-ABHRLXUgZrOzYgQR3VZKiTe4hHDPDDULTgoejQ.json
location-3281804826075053736,Coffee Island | AIPL,Karan Singh,FIVE,Super cool 👌🏻 staff was awesome spcl mention to hariom for nice service,"Five stars and a whole lot of love, grateful for your support!
",15-07-2025,Super,12-07-2025,12-07-2025,accounts/100486096577551952970/locations/3281804826075053736/reviews/Ci9DQUlRQUNvZENodHljRjlvT25OblNIUnZRMVZqZFRsTmFUUTRNMWgzZEVORFNYYxAB,reviews-ABHRLXUgZrOzYgQR3VZKiTe4hHDPDDULTgoejQ.json
location-3281804826075053736,Coffee Island | AIPL,Mukul Rawat,FIVE,Ambience is very good and very peaceful and the staff is very friendly,You just made our day brighter! So glad you enjoyed the experience at Coffee Island. Can’t wait to have you back for more.,15-07-2025,,12-07-2025,12-07-2025,accounts/100486096577551952970/locations/3281804826075053736/reviews/Ci9DQUlRQUNvZENodHljRjlvT25WVVUyTTJWWFJMV25sVFMydHdNekp4T0ZSTFJYYxAB,reviews-ABHRLXUgZrOzYgQR3VZKiTe4hHDPDDULTgoejQ.json
location-3281804826075053736,Coffee Island | AIPL,Pradeep Kumar,FIVE,"I have tried their espresso with  House Blend volcano, it was up to the mark. Credit goes to good brewer,(Suraj).
Amazing 🤩🤩",Thank you! 😊 So glad you loved the coffee and had a great experience. We’re all about good brews and even better vibes—see you again soon! ☕✨,15-07-2025,"Credit, House Blend, Suraj",10-07-2025,10-07-2025,accounts/100486096577551952970/locations/3281804826075053736/reviews/Ci9DQUlRQUNvZENodHljRjlvT2psRVEycEdXVmxHYmxCWWNIUm9kM2QxVjNCTVgxRRAB,reviews-ABHRLXUgZrOzYgQR3VZKiTe4hHDPDDULTgoejQ.json
location-3281804826075053736,Coffee Island | AIPL,rahul aggarwal,FIVE,"Friendly staff, lively place and good coffee. Nice place to spend an afternoon with your friends, a book or your laptop.",Thank you! 😊 So glad you loved the coffee and had a great experience. We’re all about good brews and even better vibes—see you again soon! ☕✨,10-07-2025,"Friendly, Nice",08-07-2025,08-07-2025,accounts/100486096577551952970/locations/3281804826075053736/reviews/Ci9DQUlRQUNvZENodHljRjlvT2poRVoxUlpYMHBLWlZjMFYzWkNaMDVEZEVOMmIzYxAB,reviews-ABHRLXUgZrOzYgQR3VZKiTe4hHDPDDULTgoejQ.json
location-3281804826075053736,Coffee Island | AIPL,Subhash Kumar Shukla,FIVE,"Amazing experience
Amazing staff
Amazing service",Thank you! 😊 So glad you loved the coffee and had a great experience. We’re all about good brews and even better vibes—see you again soon! ☕✨,04-07-2025,,03-07-2025,03-07-2025,accounts/100486096577551952970/locations/3281804826075053736/reviews/Ci9DQUlRQUNvZENodHljRjlvT21KM09VNDBhMVZhTm5VeWVYWkZXVzVVWVV4TVQyYxAB,reviews-ABHRLXUgZrOzYgQR3VZKiTe4hHDPDDULTgoejQ.json
location-3281804826075053736,Coffee Island | AIPL,Vikas Sangwan,FIVE,To much good coffee ☕☕,Thanks a latte for the 5 stars! Your support keeps us brewing our best every day.,04-07-2025,,03-07-2025,03-07-2025,accounts/100486096577551952970/locations/3281804826075053736/reviews/Ci9DQUlRQUNvZENodHljRjlvT2xKSGNVaHVZV2Q1UW14WVVsWkVUMjQwVFRkSWEyYxAB,reviews-ABHRLXUgZrOzYgQR3VZKiTe4hHDPDDULTgoejQ.json
location-3281804826075053736,Coffee Island | AIPL,Jaswant Singh,FIVE,"Great food
Great service
Great staff
Thanks to all","Five stars and a whole lot of love, grateful for your support!
See you again for more brews and bites.",04-07-2025,,03-07-2025,03-07-2025,accounts/100486096577551952970/locations/3281804826075053736/reviews/Ci9DQUlRQUNvZENodHljRjlvT25KMk9GSmpTWFp3WVhKUldHOVVabmx0UWtGNFVGRRAB,reviews-ABHRLXUgZrOzYgQR3VZKiTe4hHDPDDULTgoejQ.json
location-3281804826075053736,Coffee Island | AIPL,Sudrata Tunga,FIVE,It was a great experience,"Thanks a latte for the 5 stars! Your support keeps us brewing our best every day.
",02-07-2025,,02-07-2025,02-07-2025,accounts/100486096577551952970/locations/3281804826075053736/reviews/Ci9DQUlRQUNvZENodHljRjlvT21KaldqSlZUbmRUT1hONVdUWjFPVEJzWkhKMFpWRRAB,reviews-ABHRLXUgZrOzYgQR3VZKiTe4hHDPDDULTgoejQ.json
location-3281804826075053736,Coffee Island | AIPL,Rohit Chopra,FOUR,Went with two friends and the place was empty … guess the mall is still upcoming and had lesser footfall. We three had hot coffee - it was like sitting in any other cafe.,"Glad you enjoyed your time with us, Rohit! Happy to know the coffee and calm vibe worked well for you - see you again soon.",05-09-2025,,03-09-2025,03-09-2025,accounts/100486096577551952970/locations/3281804826075053736/reviews/Ci9DQUlRQUNvZENodHljRjlvT25aTmNIUlJVRU5SWDFreGNtZFVVSFZYUm5aM0xVRRAB,reviews-ABHRLXV--srl83a0LRneaiQ6_axEfEjFCnzjoN.json
location-3281804826075053736,Coffee Island | AIPL,Sakir khan,FIVE,Great coffee great breakfast options,It’s wonderful to know you enjoyed both our coffee and breakfast offerings. We’d love to have you back to explore more from our menu and make your mornings even better.,04-09-2025,,30-08-2025,30-08-2025,accounts/100486096577551952970/locations/3281804826075053736/reviews/Ci9DQUlRQUNvZENodHljRjlvT25kV2QyVldiMFpNUzNwb1JXMVNUSGRDVUdKTWFWRRAB,reviews-ABHRLXV--srl83a0LRneaiQ6_axEfEjFCnzjoN.json
location-3281804826075053736,Coffee Island | AIPL,Hariom maurya,FIVE,Great team great service would love to visit again,Cheers to you for the perfect rating! We're thrilled you enjoyed your time at Coffee Island.,01-09-2025,,23-08-2025,23-08-2025,accounts/100486096577551952970/locations/3281804826075053736/reviews/Ci9DQUlRQUNvZENodHljRjlvT2xVdFZGaEZWREJPVVZwTFVWRXllblUyVDBsRk0wRRAB,reviews-ABHRLXV--srl83a0LRneaiQ6_axEfEjFCnzjoN.json
location-3281804826075053736,Coffee Island | AIPL,ARJUN PRASAD,FIVE,Great coffee,Delighted to know you enjoyed the coffee at Coffee Island. We can’t wait to serve you your next great cup soon. ☕,22-08-2025,,19-08-2025,19-08-2025,accounts/100486096577551952970/locations/3281804826075053736/reviews/Ci9DQUlRQUNvZENodHljRjlvT2tjdFJXNTVlVEk0T0ZSWlh6aHlTV1ZRT1ZSaFNVRRAB,reviews-ABHRLXV--srl83a0LRneaiQ6_axEfEjFCnzjoN.json
location-3281804826075053736,Coffee Island | AIPL,Sameer Malhotra,FOUR,Superb place to hangout for a Coffee ☕! Amazing flavours / Ice cream 🍦 and brownies !! Loved it 😊," Hi Sameer,
 We’re so glad you enjoyed the Coffee. Feedback like yours inspires our team to keep crafting memorable experiences. Looking forward to welcoming you back soon.
",18-08-2025,"Coffee, Ice, Superb",17-08-2025,17-08-2025,accounts/100486096577551952970/locations/3281804826075053736/reviews/Ci9DQUlRQUNvZENodHljRjlvT2pGWGRqWmZWRTQxVjFOMldWaEdiMDVRYkdONmFWRRAB,reviews-ABHRLXV--srl83a0LRneaiQ6_axEfEjFCnzjoN.json
location-3281804826075053736,Coffee Island | AIPL,Prashant Kumar,FIVE,Good coffee they are serving,"Hearing this from coffee lovers like you keeps us brewing our best every day. Hope to see you again soon at Coffee Island!
",18-08-2025,,14-08-2025,14-08-2025,accounts/100486096577551952970/locations/3281804826075053736/reviews/Ci9DQUlRQUNvZENodHljRjlvT2tkb2JGQjBPR2hGVERsM2JrTm9ObVZTVmkxaVluYxAB,reviews-ABHRLXV--srl83a0LRneaiQ6_axEfEjFCnzjoN.json
location-3281804826075053736,Coffee Island | AIPL,Rohan Rajak,FIVE,Everything is perfect. Top notch quality service. Will be back again.,Thank you for the wonderful words!We’re so glad you enjoyed everything and look forward to welcoming you back soon.,14-08-2025,"Everything, Top, Will",13-08-2025,13-08-2025,accounts/100486096577551952970/locations/3281804826075053736/reviews/Ci9DQUlRQUNvZENodHljRjlvT2xBMFlWbExSRmxZTTJGMVlsQTBSa3hsV2psRFkyYxAB,reviews-ABHRLXV--srl83a0LRneaiQ6_axEfEjFCnzjoN.json
location-3281804826075053736,Coffee Island | AIPL,Harendra Jamauriya,FIVE,,Cheers to you for the perfect rating! We're thrilled you enjoyed your time at Coffee Island.,14-08-2025,,13-08-2025,13-08-2025,accounts/100486096577551952970/locations/3281804826075053736/reviews/Ci9DQUlRQUNvZENodHljRjlvT21SV1VqUXdZa2s0UVZOUmFEVnZZM05hUmtORGVtYxAB,reviews-ABHRLXV--srl83a0LRneaiQ6_axEfEjFCnzjoN.json
location-3281804826075053736,Coffee Island | AIPL,Boby Yadav,FIVE,👌✌✌,"Five stars and a whole lot of love, grateful for your support!
See you again for more brews and bites.",14-08-2025,,12-08-2025,12-08-2025,accounts/100486096577551952970/locations/3281804826075053736/reviews/Ci9DQUlRQUNvZENodHljRjlvT2tjMFRtbHNlR2R1UWkwNWMzRlhha3h5TTA5NmNsRRAB,reviews-ABHRLXV--srl83a0LRneaiQ6_axEfEjFCnzjoN.json
location-3281804826075053736,Coffee Island | AIPL,Shivam Sharma,FIVE,"Great food, good service. The staff is very friendly attentive and knowledgeable. Interior is creating a good vibe. For sure will visit soon.","We’re so glad you enjoyed the food, service, and vibes. Can’t wait to welcome you back soon! ",14-08-2025,"For, Interior",11-08-2025,11-08-2025,accounts/100486096577551952970/locations/3281804826075053736/reviews/Ci9DQUlRQUNvZENodHljRjlvT2sxb1Z5MXVkRVJGUmpGWllUUldTRXRCVVRGcUxYYxAB,reviews-ABHRLXV--srl83a0LRneaiQ6_axEfEjFCnzjoN.json
location-3281804826075053736,Coffee Island | AIPL,Avinash Bhardwaj,FIVE,I tried islander cold coffee and smoked cottage cheese wrap really taste is awesome and ambiance is too good and staff is too humble.highly recommend 👍,"It’s always amazing to hear when our efforts hit the mark. We can’t wait to have you back for more great food, coffee, and good vibes. See you again soon at Coffee Island! ☕✨",14-08-2025,,11-08-2025,11-08-2025,accounts/100486096577551952970/locations/3281804826075053736/reviews/Ci9DQUlRQUNvZENodHljRjlvT2s5dFoyUkNaSGRoY2tWQlNsY3llRGhMUjBSWFUwRRAB,reviews-ABHRLXV--srl83a0LRneaiQ6_axEfEjFCnzjoN.json
location-3281804826075053736,Coffee Island | AIPL,shweta kataria,FIVE,"Loved this cafe! The coffee was excellent, the ambience was warm and inviting, and the staff were incredibly friendly. Will definitely visit again.",Thank you! 😊 So glad you loved the coffee and had a great experience. We’re all about good brews and even better vibes - see you again soon! ☕✨,11-08-2025,Will,08-08-2025,08-08-2025,accounts/100486096577551952970/locations/3281804826075053736/reviews/Ci9DQUlRQUNvZENodHljRjlvT25veU1sbE5PREExZFUxclduSkVaelJrVVc1bGJXYxAB,reviews-ABHRLXV--srl83a0LRneaiQ6_axEfEjFCnzjoN.json
location-3281804826075053736,Coffee Island | AIPL,Divyansha Dhawan,FIVE,,Love your love for our brews!,11-08-2025,,08-08-2025,08-08-2025,accounts/100486096577551952970/locations/3281804826075053736/reviews/Ci9DQUlRQUNvZENodHljRjlvT25kSGRHcHBWVXRvYkRBNWFFMDFXbWRhUVRRd2NsRRAB,reviews-ABHRLXV--srl83a0LRneaiQ6_axEfEjFCnzjoN.json
location-3281804826075053736,Coffee Island | AIPL,Arjun Arora,FIVE,,"Five stars and a whole lot of love, grateful for your support!
See you again for more brews and bites.",14-08-2025,,08-08-2025,08-08-2025,accounts/100486096577551952970/locations/3281804826075053736/reviews/Ci9DQUlRQUNvZENodHljRjlvT2tGUWNXMWhUVUZNUW14a1JTMUdiVXh2WWw4elMyYxAB,reviews-ABHRLXV--srl83a0LRneaiQ6_axEfEjFCnzjoN.json
location-3281804826075053736,Coffee Island | AIPL,Harshit Kashyab,FIVE,Love this place always and getting best service,"Thank you! We're glad you enjoyed the food, coffee, and the space. Hope to see you again soon for more good times at Coffee Island!",11-08-2025,Love,08-08-2025,08-08-2025,accounts/100486096577551952970/locations/3281804826075053736/reviews/Ci9DQUlRQUNvZENodHljRjlvT2t0UVVtNXNjRTl5U0ZKSlZWVkVaVU5SYW10WWNGRRAB,reviews-ABHRLXV--srl83a0LRneaiQ6_axEfEjFCnzjoN.json
location-3281804826075053736,Coffee Island | AIPL,Parveen Kumar,FIVE,I had a great experience of Europe coffee chain at aipl coffee island having great time with good food,"It’s wonderful to know you enjoyed your Coffee Island experience at AIPL. Good coffee and good food are always better with good company, and we’re delighted you had a great time with us. We look forward to welcoming you back soon.",22-08-2025,Europe,08-08-2025,08-08-2025,accounts/100486096577551952970/locations/3281804826075053736/reviews/Ci9DQUlRQUNvZENodHljRjlvT21KeE1IUlhRVkZNZDI1M2RHWXlUa3gwVUc0eVJWRRAB,reviews-ABHRLXV--srl83a0LRneaiQ6_axEfEjFCnzjoN.json
location-3281804826075053736,Coffee Island | AIPL,Dharmpal Nayak,FIVE,Good experience,So happy to hear that! 😊☕ Glad you had a great time! See you again soon! ✨,14-08-2025,,07-08-2025,07-08-2025,accounts/100486096577551952970/locations/3281804826075053736/reviews/Ci9DQUlRQUNvZENodHljRjlvT25CRlNYUXpRMUpMUm1GRmRteFJjMHhMUlhoeFdrRRAB,reviews-ABHRLXV--srl83a0LRneaiQ6_axEfEjFCnzjoN.json
location-3281804826075053736,Coffee Island | AIPL,Rinku ram Meena,FIVE,My experience was very good the outlet was very neet and clean and specially I love the coffee,We love curating memorable moments and we’re so glad yours was one of them. See you again soon. ,08-08-2025,,06-08-2025,06-08-2025,accounts/100486096577551952970/locations/3281804826075053736/reviews/Ci9DQUlRQUNvZENodHljRjlvT2pKNGEyZFBhSGRGYTJKcU9HeEZaREZTVjE5TVFtYxAB,reviews-ABHRLXV--srl83a0LRneaiQ6_axEfEjFCnzjoN.json
location-3281804826075053736,Coffee Island | AIPL,Shivam Rajput,FIVE,This coffee shop have great ambiance and the coffee is amazing😍,Big cheers from our crew to you! We’re so happy you enjoyed the coffee and the vibes. Come by again anytime 💛,08-08-2025,,06-08-2025,06-08-2025,accounts/100486096577551952970/locations/3281804826075053736/reviews/Ci9DQUlRQUNvZENodHljRjlvT2tOTGFURlRaVFJWTnpOWWVub3RWalZ0VEdGRVZVRRAB,reviews-ABHRLXV--srl83a0LRneaiQ6_axEfEjFCnzjoN.json
location-3281804826075053736,Coffee Island | AIPL,Kimneihoi Kipgen,FIVE,Best staff,"It means the world to us when our crew get the love they deserve.Looking forward to welcoming you again soon.
",08-08-2025,Best,06-08-2025,06-08-2025,accounts/100486096577551952970/locations/3281804826075053736/reviews/Ci9DQUlRQUNvZENodHljRjlvT2xKVFJ6Vk9UbTFLWTBaVVpXUkNYemhYZEhoVVJtYxAB,reviews-ABHRLXV--srl83a0LRneaiQ6_axEfEjFCnzjoN.json
location-3281804826075053736,Coffee Island | AIPL,TheBakersCloud,FIVE,What a chill vibe 🥰😍,"Thank you! Great coffee, great company, and now great ratings too - what more could we ask for?
",02-07-2025,What,27-06-2025,27-06-2025,accounts/100486096577551952970/locations/3281804826075053736/reviews/Ci9DQUlRQUNvZENodHljRjlvT2xsZlVFTjVOelZQWTFBM01YSlRaUzB0YW1wS2QzYxAB,reviews-ABHRLXXcru25os7ZuTMNIJPzyyZbabBCpnYyiD.json
location-3281804826075053736,Coffee Island | AIPL,brij chauhan,FIVE,"Absolutely loved my visit to this café!
The service was outstanding — the staff was warm, attentive, and quick.
The food and coffee were equally impressive. Freshly brewed, rich in flavor, and perfectly served and calming background music. It’s a great spot to relax, work, or catch up with friends.Highly recommend for anyone looking for a quality coffee experience with great vibes and service.","Hearing this from coffee lovers like you keeps us brewing our best every day. Hope to see you again soon at Coffee Island!
",04-07-2025,"Absolutely, Freshly, Highly",25-06-2025,25-06-2025,accounts/100486096577551952970/locations/3281804826075053736/reviews/Ci9DQUlRQUNvZENodHljRjlvT2xKclVYVlFZamhXTW05VVNHODVPRXgxYVhWNk9YYxAB,reviews-ABHRLXXcru25os7ZuTMNIJPzyyZbabBCpnYyiD.json
location-3281804826075053736,Coffee Island | AIPL,Akash Yadav,FIVE,Great cafe n staff,"Thank you! Great coffee, great company, and now great ratings too - what more could we ask for?
",02-07-2025,,23-06-2025,23-06-2025,accounts/100486096577551952970/locations/3281804826075053736/reviews/Ci9DQUlRQUNvZENodHljRjlvT2pGbmJHZFBOMjgwWkdaWWJWSnZOelYxYkZKYWIyYxAB,reviews-ABHRLXXcru25os7ZuTMNIJPzyyZbabBCpnYyiD.json
